"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2016 02:00:00 - 02/01/2016 03:00:00","BZN|BE","Without Sequence","15.35","",""
"02/01/2016 03:00:00 - 02/01/2016 04:00:00","BZN|BE","Without Sequence","12.77","",""
"02/01/2016 04:00:00 - 02/01/2016 05:00:00","BZN|BE","Without Sequence","11.27","",""
"02/01/2016 05:00:00 - 02/01/2016 06:00:00","BZN|BE","Without Sequence","11.91","",""
"02/01/2016 06:00:00 - 02/01/2016 07:00:00","BZN|BE","Without Sequence","12.62","",""
"02/01/2016 07:00:00 - 02/01/2016 08:00:00","BZN|BE","Without Sequence","14.32","",""
"02/01/2016 08:00:00 - 02/01/2016 09:00:00","BZN|BE","Without Sequence","18.50","",""
"02/01/2016 09:00:00 - 02/01/2016 10:00:00","BZN|BE","Without Sequence","21.30","",""
"02/01/2016 10:00:00 - 02/01/2016 11:00:00","BZN|BE","Without Sequence","25.47","",""
"02/01/2016 11:00:00 - 02/01/2016 12:00:00","BZN|BE","Without Sequence","26.12","",""
"02/01/2016 12:00:00 - 02/01/2016 13:00:00","BZN|BE","Without Sequence","30.56","",""
"02/01/2016 13:00:00 - 02/01/2016 14:00:00","BZN|BE","Without Sequence","27.40","",""
"02/01/2016 14:00:00 - 02/01/2016 15:00:00","BZN|BE","Without Sequence","23.40","",""
"02/01/2016 15:00:00 - 02/01/2016 16:00:00","BZN|BE","Without Sequence","19.86","",""
"02/01/2016 16:00:00 - 02/01/2016 17:00:00","BZN|BE","Without Sequence","22.50","",""
"02/01/2016 17:00:00 - 02/01/2016 18:00:00","BZN|BE","Without Sequence","34.80","",""
"02/01/2016 18:00:00 - 02/01/2016 19:00:00","BZN|BE","Without Sequence","44.65","",""
"02/01/2016 19:00:00 - 02/01/2016 20:00:00","BZN|BE","Without Sequence","39.00","",""
"02/01/2016 20:00:00 - 02/01/2016 21:00:00","BZN|BE","Without Sequence","35.00","",""
"02/01/2016 21:00:00 - 02/01/2016 22:00:00","BZN|BE","Without Sequence","27.54","",""
"02/01/2016 22:00:00 - 02/01/2016 23:00:00","BZN|BE","Without Sequence","32.18","",""
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|BE","Without Sequence","37.41","",""
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|BE","Without Sequence","21.39","",""
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|BE","Without Sequence","18.91","",""
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|BE","Without Sequence","19.07","",""
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|BE","Without Sequence","12.40","",""
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|BE","Without Sequence","7.83","",""
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|BE","Without Sequence","9.99","",""
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|BE","Without Sequence","6.25","",""
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|BE","Without Sequence","8.61","",""
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|BE","Without Sequence","12.59","",""
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|BE","Without Sequence","18.57","",""
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|BE","Without Sequence","21.87","",""
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|BE","Without Sequence","23.93","",""
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|BE","Without Sequence","24.22","",""
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|BE","Without Sequence","24.51","",""
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|BE","Without Sequence","20.78","",""
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|BE","Without Sequence","18.54","",""
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|BE","Without Sequence","18.76","",""
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|BE","Without Sequence","22.21","",""
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|BE","Without Sequence","26.76","",""
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|BE","Without Sequence","27.32","",""
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|BE","Without Sequence","25.33","",""
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|BE","Without Sequence","22.11","",""
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|BE","Without Sequence","23.49","",""
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|BE","Without Sequence","22.09","",""
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|BE","Without Sequence","13.78","",""
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|BE","Without Sequence","13.80","",""
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|BE","Without Sequence","12.30","",""
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|BE","Without Sequence","7.65","",""
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|BE","Without Sequence","7.66","",""
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|BE","Without Sequence","11.50","",""
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|BE","Without Sequence","19.79","",""
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|BE","Without Sequence","33.12","",""
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|BE","Without Sequence","37.32","",""
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|BE","Without Sequence","33.46","",""
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|BE","Without Sequence","33.24","",""
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|BE","Without Sequence","35.09","",""
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|BE","Without Sequence","35.00","",""
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|BE","Without Sequence","35.00","",""
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|BE","Without Sequence","34.94","",""
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|BE","Without Sequence","34.92","",""
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|BE","Without Sequence","38.00","",""
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|BE","Without Sequence","41.21","",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|BE","Without Sequence","42.95","",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|BE","Without Sequence","41.96","",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|BE","Without Sequence","34.94","",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|BE","Without Sequence","30.66","",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|BE","Without Sequence","30.00","",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|BE","Without Sequence","23.90","",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|BE","Without Sequence","25.03","",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|BE","Without Sequence","24.42","",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|BE","Without Sequence","22.34","",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|BE","Without Sequence","21.50","",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|BE","Without Sequence","20.00","",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|BE","Without Sequence","23.53","",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|BE","Without Sequence","28.96","",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|BE","Without Sequence","38.32","",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|BE","Without Sequence","41.45","",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|BE","Without Sequence","40.72","",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|BE","Without Sequence","40.66","",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|BE","Without Sequence","40.33","",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|BE","Without Sequence","38.25","",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|BE","Without Sequence","36.98","",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|BE","Without Sequence","34.91","",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|BE","Without Sequence","33.50","",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|BE","Without Sequence","35.10","",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|BE","Without Sequence","42.44","",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|BE","Without Sequence","42.94","",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|BE","Without Sequence","43.02","",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|BE","Without Sequence","38.62","",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|BE","Without Sequence","35.03","",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|BE","Without Sequence","34.02","",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|BE","Without Sequence","35.94","",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|BE","Without Sequence","26.62","",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|BE","Without Sequence","25.58","",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|BE","Without Sequence","24.59","",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|BE","Without Sequence","22.50","",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|BE","Without Sequence","23.16","",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|BE","Without Sequence","24.99","",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|BE","Without Sequence","26.62","",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|BE","Without Sequence","38.92","",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|BE","Without Sequence","41.42","",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|BE","Without Sequence","40.61","",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|BE","Without Sequence","39.07","",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|BE","Without Sequence","40.08","",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|BE","Without Sequence","40.73","",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|BE","Without Sequence","38.26","",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|BE","Without Sequence","35.44","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|BE","Without Sequence","36.92","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|BE","Without Sequence","41.28","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|BE","Without Sequence","44.95","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|BE","Without Sequence","46.90","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|BE","Without Sequence","43.95","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|BE","Without Sequence","39.94","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|BE","Without Sequence","32.40","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|BE","Without Sequence","33.51","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|BE","Without Sequence","30.11","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|BE","Without Sequence","26.41","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|BE","Without Sequence","26.05","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|BE","Without Sequence","24.93","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|BE","Without Sequence","22.39","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|BE","Without Sequence","22.32","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|BE","Without Sequence","24.20","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|BE","Without Sequence","31.00","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|BE","Without Sequence","42.47","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|BE","Without Sequence","42.97","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|BE","Without Sequence","41.93","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|BE","Without Sequence","41.62","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|BE","Without Sequence","41.50","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|BE","Without Sequence","40.66","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|BE","Without Sequence","40.33","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|BE","Without Sequence","36.51","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|BE","Without Sequence","33.49","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|BE","Without Sequence","34.19","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|BE","Without Sequence","40.66","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|BE","Without Sequence","40.80","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|BE","Without Sequence","39.69","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|BE","Without Sequence","31.94","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|BE","Without Sequence","32.44","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|BE","Without Sequence","33.39","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|BE","Without Sequence","29.27","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|BE","Without Sequence","14.44","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|BE","Without Sequence","18.60","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|BE","Without Sequence","16.51","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|BE","Without Sequence","15.42","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|BE","Without Sequence","15.17","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|BE","Without Sequence","18.21","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|BE","Without Sequence","24.28","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|BE","Without Sequence","33.00","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|BE","Without Sequence","44.47","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|BE","Without Sequence","35.00","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|BE","Without Sequence","33.00","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|BE","Without Sequence","36.91","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|BE","Without Sequence","36.13","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|BE","Without Sequence","36.13","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|BE","Without Sequence","32.45","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|BE","Without Sequence","32.08","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|BE","Without Sequence","37.16","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|BE","Without Sequence","45.00","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|BE","Without Sequence","46.97","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|BE","Without Sequence","40.09","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|BE","Without Sequence","34.61","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|BE","Without Sequence","31.52","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|BE","Without Sequence","32.50","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|BE","Without Sequence","29.87","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|BE","Without Sequence","26.10","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|BE","Without Sequence","25.10","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|BE","Without Sequence","24.30","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|BE","Without Sequence","23.23","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|BE","Without Sequence","21.96","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|BE","Without Sequence","22.45","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|BE","Without Sequence","23.07","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|BE","Without Sequence","25.00","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|BE","Without Sequence","32.11","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|BE","Without Sequence","37.12","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|BE","Without Sequence","36.13","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|BE","Without Sequence","35.76","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|BE","Without Sequence","34.06","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|BE","Without Sequence","31.54","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|BE","Without Sequence","27.92","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|BE","Without Sequence","27.00","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|BE","Without Sequence","30.50","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|BE","Without Sequence","36.99","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|BE","Without Sequence","36.80","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|BE","Without Sequence","35.00","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|BE","Without Sequence","29.00","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|BE","Without Sequence","25.01","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|BE","Without Sequence","25.10","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|BE","Without Sequence","22.28","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|BE","Without Sequence","15.58","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|BE","Without Sequence","19.05","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|BE","Without Sequence","17.01","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|BE","Without Sequence","12.75","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|BE","Without Sequence","10.81","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|BE","Without Sequence","10.85","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|BE","Without Sequence","9.85","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|BE","Without Sequence","14.00","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|BE","Without Sequence","16.59","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|BE","Without Sequence","19.61","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|BE","Without Sequence","20.30","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|BE","Without Sequence","21.98","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|BE","Without Sequence","23.48","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|BE","Without Sequence","21.40","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|BE","Without Sequence","20.85","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|BE","Without Sequence","21.66","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|BE","Without Sequence","23.92","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|BE","Without Sequence","26.90","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|BE","Without Sequence","35.00","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|BE","Without Sequence","33.00","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|BE","Without Sequence","31.08","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|BE","Without Sequence","27.44","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|BE","Without Sequence","26.93","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|BE","Without Sequence","23.12","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|BE","Without Sequence","21.95","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|BE","Without Sequence","20.04","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|BE","Without Sequence","19.78","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|BE","Without Sequence","19.36","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|BE","Without Sequence","19.56","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|BE","Without Sequence","21.67","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|BE","Without Sequence","28.50","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|BE","Without Sequence","41.61","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|BE","Without Sequence","45.93","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|BE","Without Sequence","44.00","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|BE","Without Sequence","41.94","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|BE","Without Sequence","41.96","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|BE","Without Sequence","38.95","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|BE","Without Sequence","37.58","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|BE","Without Sequence","39.88","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|BE","Without Sequence","37.50","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|BE","Without Sequence","37.95","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|BE","Without Sequence","41.60","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|BE","Without Sequence","42.88","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|BE","Without Sequence","40.00","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|BE","Without Sequence","33.09","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|BE","Without Sequence","30.09","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|BE","Without Sequence","32.89","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|BE","Without Sequence","27.65","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|BE","Without Sequence","21.51","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|BE","Without Sequence","19.81","",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|BE","Without Sequence","19.10","",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|BE","Without Sequence","15.74","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|BE","Without Sequence","14.20","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|BE","Without Sequence","20.19","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|BE","Without Sequence","24.38","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|BE","Without Sequence","35.92","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|BE","Without Sequence","40.50","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|BE","Without Sequence","41.00","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|BE","Without Sequence","38.66","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|BE","Without Sequence","36.46","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|BE","Without Sequence","35.00","",""
