"Time Interval","Day","Out Area","In Area","Capacity (MW)"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 09/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 10/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|DE-LU","BZN|FR","2500.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 11/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|CH","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|CH","2385.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 12/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|IT-North","BZN|FR","1160.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|CH","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|IT-North","2791.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|CH","2385.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 13/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 14/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Friday 15/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Saturday 16/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Sunday 17/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|CH","3700.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Monday 18/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|CH","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|CH","2385.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Tuesday 19/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|IT-North","BZN|FR","1160.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|CH","BZN|FR","1200.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|IT-North","2995.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|GB(IFA)","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|BE","1800.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|CH","2385.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|ES","2600.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|GB","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|FR","BZN|GB(IFA2)","0.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|GB","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Wednesday 20/01/2021","BZN|GB(IFA2)","BZN|FR","0.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|IT-North","BZN|FR","995.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|DE-LU","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|GB(IFA)","BZN|FR","2000.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|BE","BZN|FR","700.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|CH","BZN|FR","1800.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|ES","BZN|FR","2300.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|FR","BZN|IT-North","2095.0"
"01/01/2021 - 01/01/2022","Thursday 21/01/2021","BZN|FR","BZN|IT-North-FR","n/e"
